Team1 Name,Team1 Runs Scored,Team1 Wickets Fell,Team2 Name,Team2 Runs Scored,Team2 Wickets Fell,Match Venue (Stadium),Match Venue (City),Match Venue (Country),Toss Winner,Match Winner,Toss Winner Choice_bat,Toss Winner Choice_bowl,Toss Winner Choice_match called off
97,0.5448717948717948,0.6000000000000001,68,0.3803921568627451,0.8,168,51,3,68,92,False,True,False
40,0.5256410256410257,0.6000000000000001,6,0.4588235294117647,0.7000000000000001,168,51,3,6,40,False,True,False
89,0.40705128205128205,0.8,96,0.43529411764705883,0.9,168,51,3,97,84,False,True,False
6,0.4198717948717949,0.8,96,0.30588235294117644,1.0,168,51,3,97,6,False,True,False
70,0.25961538461538464,1.0,41,0.3176470588235294,0.5,168,51,3,41,40,False,True,False
6,0.46474358974358976,0.7000000000000001,89,0.47058823529411764,0.8,168,51,3,6,6,True,False,False
97,0.40705128205128205,0.6000000000000001,70,0.49803921568627446,0.30000000000000004,168,51,3,97,67,True,False,False
89,0.4358974358974359,0.9,41,0.5411764705882354,0.5,168,51,3,41,40,False,True,False
70,0.40705128205128205,0.7000000000000001,6,0.49803921568627446,0.5,168,51,3,70,6,True,False,False
97,0.2532051282051282,0.9,41,0.30588235294117644,0.1,168,51,3,97,40,True,False,False
89,0.47435897435897434,0.4,70,0.5764705882352941,0.4,168,51,3,70,67,False,True,False
2,0.4967948717948718,0.9,86,0.603921568627451,0.7000000000000001,93,57,55,2,82,True,False,False
86,0.6474358974358975,0.7000000000000001,2,0.7882352941176471,0.5,128,82,55,2,2,False,True,False
6,0.3782051282051282,0.5,41,0.46274509803921565,0.2,168,51,3,41,40,False,True,False
102,0.5,0.8,38,0.5490196078431373,0.6000000000000001,207,118,26,38,98,False,True,False
0,0.5384615384615384,0.5,80,0.5960784313725491,0.5,207,118,26,0,0,True,False,False
6,0.483974358974359,0.7000000000000001,64,0.5529411764705883,0.7000000000000001,73,52,26,64,6,False,True,False
43,0.48717948717948717,0.5,68,0.6000000000000001,0.8,73,52,26,43,65,True,False,False
86,0.5641025641025641,0.4,2,0.6941176470588235,0.4,129,30,55,86,2,True,False,False
102,0.46474358974358976,0.7000000000000001,80,0.5176470588235293,1.0,207,118,26,103,98,True,False,False
38,0.3653846153846154,0.6000000000000001,0,0.45098039215686275,0.4,207,118,26,38,0,True,False,False
64,0.4670883809751149,0.6847168347556245,68,0.4805812132015341,0.6035812672176308,73,52,26,68,99,False,False,True
6,0.2948717948717949,0.2,43,0.4805812132015341,0.6035812672176308,73,52,26,43,99,False,True,False
0,0.5897435897435898,0.6000000000000001,102,0.4823529411764706,1.0,207,118,26,0,0,True,False,False
38,0.40064102564102566,0.7000000000000001,80,0.2901960784313726,0.2,207,118,26,38,77,True,False,False
64,0.18269230769230768,0.5,43,0.16862745098039217,0.7000000000000001,73,52,26,43,61,False,True,False
6,0.5705128205128205,0.2,68,0.2392156862745098,0.9,73,52,26,68,6,False,True,False
65,0.39743589743589747,0.7000000000000001,41,0.29411764705882354,1.0,207,118,26,65,62,True,False,False
70,0.6378205128205128,0.5,6,0.5568627450980392,0.6000000000000001,43,96,26,70,67,True,False,False
26,0.5769230769230769,0.6000000000000001,100,0.7019607843137254,0.4,209,116,26,101,96,False,True,False
0,0.483974358974359,0.7000000000000001,89,0.5921568627450979,0.4,43,96,26,0,84,True,False,False
65,0.44871794871794873,0.8,2,0.5098039215686274,0.9,73,52,26,65,62,True,False,False
86,0.7275641025641025,0.4,26,0.8862745098039215,0.8,209,116,26,26,26,False,True,False
70,0.3717948717948718,0.5,41,0.45098039215686275,0.4,43,96,26,41,40,False,True,False
86,0.6634615384615384,0.5,0,0.6588235294117648,1.0,209,116,26,86,82,True,False,False
89,0.38461538461538464,0.9,100,0.4823529411764706,0.30000000000000004,104,17,26,101,96,False,True,False
6,0.4935897435897436,0.5,2,0.6000000000000001,0.7000000000000001,104,17,26,2,2,False,True,False
65,0.5705128205128205,0.5,70,0.603921568627451,0.5,139,36,26,65,62,True,False,False
26,0.44871794871794873,0.7000000000000001,0,0.4823529411764706,0.9,55,49,26,26,26,True,False,False
40,0.46153846153846156,0.7000000000000001,6,0.5529411764705883,0.9,104,17,26,6,40,False,True,False
2,0.6121794871794872,0.4,70,0.6588235294117648,0.8,139,36,26,2,2,True,False,False
86,0.38461538461538464,0.8,100,0.4666666666666667,0.7000000000000001,207,118,26,101,96,False,True,False
65,0.4583333333333333,0.8,6,0.25882352941176473,1.0,43,96,26,65,62,True,False,False
26,0.5416666666666666,0.4,89,0.615686274509804,0.8,55,49,26,89,26,False,True,False
0,0.38782051282051283,0.7000000000000001,100,0.44313725490196076,0.8,207,118,26,101,0,False,True,False
2,0.5064102564102564,0.6000000000000001,41,0.615686274509804,0.4,139,36,26,2,40,True,False,False
89,0.3782051282051282,1.0,86,0.46274509803921565,0.2,55,49,26,86,82,False,True,False
65,0.483974358974359,0.8,26,0.607843137254902,0.30000000000000004,55,49,26,26,26,False,True,False
40,0.608974358974359,0.2,100,0.7529411764705882,0.30000000000000004,209,116,26,101,96,False,True,False
26,0.49038461538461536,0.9,100,0.615686274509804,0.6000000000000001,43,96,26,101,96,False,True,False
102,0.5384615384615384,0.6000000000000001,41,0.6431372549019607,0.6000000000000001,70,75,65,41,98,False,True,False
102,0.3108974358974359,0.9,41,0.38823529411764707,0.0,70,75,65,103,40,True,False,False
40,0.4358974358974359,0.6000000000000001,102,0.5137254901960784,0.6000000000000001,70,75,65,103,40,False,True,False
89,0.4423076923076923,1.0,26,0.5490196078431373,0.2,191,146,15,89,26,True,False,False
101,0.7788461538461539,0.6000000000000001,41,0.9411764705882353,0.4,31,101,62,41,96,False,True,False
101,0.4519230769230769,1.0,41,0.043137254901960784,0.0,31,101,62,41,99,False,True,False
38,0.5352564102564102,0.5,43,0.49019607843137253,1.0,24,22,28,38,38,True,False,False
2,0.8365384615384616,0.30000000000000004,89,0.6823529411764706,0.9,134,84,57,89,2,False,True,False
26,0.42628205128205127,0.7000000000000001,70,0.5294117647058822,0.1,132,109,15,26,67,True,False,False
65,0.32051282051282054,0.4,100,0.4805812132015341,0.6035812672176308,15,115,41,101,99,False,True,False
89,0.40384615384615385,0.9,2,0.4941176470588235,0.6000000000000001,143,41,57,89,2,True,False,False
101,0.36217948717948717,1.0,70,0.4392156862745098,0.1,42,54,61,70,67,False,True,False
70,0.5064102564102564,0.4,100,0.5490196078431373,0.9,42,54,61,101,67,False,True,False
101,0.32371794871794873,0.5,70,0.40784313725490196,0.2,166,1,61,70,67,False,True,False
0,0.5096153846153846,0.6000000000000001,96,0.5725490196078431,0.7000000000000001,76,54,61,0,0,True,False,False
97,0.5673076923076923,0.4,0,0.7019607843137254,0.5,42,54,61,97,0,True,False,False
0,0.5993589743589743,0.5,96,0.5529411764705883,0.8,76,54,61,0,0,True,False,False
6,0.44551282051282054,0.8,65,0.5450980392156863,0.4,116,120,41,6,62,True,False,False
65,0.6185897435897436,0.7000000000000001,6,0.5647058823529412,1.0,15,115,41,6,62,False,True,False
65,0.6153846153846154,0.4,6,0.6392156862745098,0.6000000000000001,15,115,41,6,62,False,True,False
80,0.5993589743589743,0.30000000000000004,38,0.6313725490196078,0.6000000000000001,166,1,61,80,77,True,False,False
43,0.3942307692307692,0.6000000000000001,0,0.47843137254901963,0.5,166,1,61,43,0,True,False,False
68,0.46153846153846156,0.7000000000000001,64,0.5647058823529412,0.5,166,1,61,68,61,True,False,False
38,0.27243589743589747,1.0,68,0.3333333333333333,0.30000000000000004,166,1,61,68,65,False,True,False
97,0.46153846153846156,0.7000000000000001,0,0.5607843137254902,0.5,166,1,61,0,0,False,True,False
80,0.46794871794871795,0.7000000000000001,64,0.5372549019607844,1.0,166,1,61,64,77,False,True,False
43,0.5064102564102564,0.6000000000000001,96,0.5176470588235293,0.7000000000000001,42,54,61,43,42,True,False,False
38,0.5801282051282052,0.4,64,0.34509803921568627,1.0,42,54,61,38,38,True,False,False
68,0.4198717948717949,1.0,80,0.5098039215686274,0.30000000000000004,42,54,61,68,77,True,False,False
68,0.47115384615384615,0.8,0,0.5725490196078431,0.2,42,54,61,0,0,False,True,False
43,0.6698717948717948,0.6000000000000001,80,0.42745098039215684,1.0,42,54,61,80,42,False,True,False
43,0.22115384615384615,1.0,0,0.2784313725490196,0.0,42,54,61,43,0,True,False,False
86,0.39743589743589747,0.5,89,0.403921568627451,0.6000000000000001,184,35,55,89,82,False,True,False
86,0.3557692307692308,1.0,89,0.45098039215686275,0.7000000000000001,128,82,55,86,84,True,False,False
86,0.5352564102564102,0.5,89,0.6509803921568627,0.5,129,30,55,86,84,True,False,False
40,0.46474358974358976,0.7000000000000001,26,0.5647058823529412,0.30000000000000004,64,85,26,26,26,False,True,False
2,0.532051282051282,0.6000000000000001,89,0.6588235294117648,0.5,118,111,1,89,84,False,True,False
2,0.5480769230769231,1.0,89,0.6745098039215687,0.8,169,63,1,89,84,False,True,False
2,0.592948717948718,0.6000000000000001,89,0.5568627450980392,1.0,4,3,1,89,2,False,True,False
43,0.5224358974358975,0.5,0,0.6549019607843136,0.4,63,68,26,43,0,True,False,False
0,0.5833333333333334,0.8,43,0.34901960784313724,0.9,63,68,26,0,0,True,False,False
0,0.7403846153846154,0.8,43,0.7882352941176471,1.0,63,68,26,43,0,False,True,False
101,0.3493589743589744,0.8,70,0.43529411764705883,0.4,87,23,64,70,67,False,True,False
70,0.4166666666666667,1.0,100,0.49019607843137253,0.8,141,130,64,101,67,False,True,False
70,0.4326923076923077,0.8,100,0.5254901960784313,0.30000000000000004,141,130,64,70,96,True,False,False
101,0.391025641025641,0.8,70,0.4823529411764706,0.30000000000000004,141,130,64,70,67,False,True,False
6,0.49038461538461536,0.6000000000000001,89,0.603921568627451,0.4,143,41,57,6,84,True,False,False
6,0.5576923076923077,0.9,89,0.49803921568627446,1.0,143,41,57,6,6,True,False,False
69,0.32051282051282054,1.0,96,0.40784313725490196,0.5,166,1,61,97,92,False,True,False
97,0.5705128205128205,0.30000000000000004,69,0.5725490196078431,1.0,166,1,61,69,92,False,True,False
69,0.40384615384615385,0.5,96,0.49019607843137253,0.5,166,1,61,69,92,True,False,False
0,0.34615384615384615,1.0,100,0.4313725490196078,0.4,210,14,64,0,96,True,False,False
101,0.3525641025641026,0.30000000000000004,0,0.34901960784313724,1.0,210,14,64,101,96,True,False,False
0,0.46153846153846156,0.6000000000000001,100,0.5607843137254902,0.30000000000000004,210,14,64,0,96,True,False,False
86,0.44871794871794873,0.30000000000000004,26,0.5450980392156863,0.1,191,146,15,86,26,True,False,False
86,0.5512820512820513,0.8,26,0.6549019607843136,0.6000000000000001,36,155,15,26,82,False,True,False
26,0.5737179487179487,0.8,86,0.6196078431372549,0.7000000000000001,175,31,15,86,26,False,True,False
40,0.6025641025641025,0.6000000000000001,100,0.7450980392156863,0.1,151,93,64,101,96,False,True,False
89,0.5384615384615384,0.7000000000000001,41,0.6666666666666667,0.30000000000000004,143,41,57,41,40,False,True,False
70,0.625,0.5,101,0.6784313725490196,0.7000000000000001,58,100,44,102,67,False,True,False
70,0.5512820512820513,0.6000000000000001,101,0.6705882352941177,0.30000000000000004,58,100,44,70,97,True,False,False
70,0.5801282051282052,0.4,101,0.5725490196078431,0.8,58,100,44,102,67,False,True,False
101,0.5576923076923077,0.9,26,0.5921568627450979,1.0,149,39,15,26,96,False,True,False
2,0.3717948717948718,0.8,41,0.1764705882352941,0.1,82,138,26,41,40,False,True,False
40,0.3717948717948718,1.0,2,0.46274509803921565,0.2,14,71,26,2,2,False,True,False
89,0.32051282051282054,1.0,70,0.38823529411764707,0.30000000000000004,166,1,61,70,67,False,True,False
86,0.6185897435897436,0.4,6,0.6705882352941177,0.9,110,21,55,86,82,True,False,False
89,0.391025641025641,0.9,70,0.4745098039215686,0.8,166,1,61,70,67,False,True,False
86,0.7115384615384616,0.4,6,0.5372549019607844,1.0,162,131,55,6,82,False,True,False
70,0.5705128205128205,0.30000000000000004,89,0.5490196078431373,0.9,58,100,44,89,67,False,True,False
40,0.6410256410256411,0.30000000000000004,65,0.5686274509803921,0.8,55,49,26,65,40,False,True,False
65,0.6217948717948718,0.2,41,0.5960784313725491,0.7000000000000001,156,137,26,65,62,True,False,False
40,0.20833333333333331,0.5,65,0.22352941176470587,0.6000000000000001,65,157,26,65,40,False,True,False
40,0.5705128205128205,0.30000000000000004,89,0.3254901960784314,1.0,13,45,26,89,40,False,True,False
40,0.8269230769230769,0.5,89,0.6588235294117648,0.9,74,80,26,89,40,False,True,False
89,0.42628205128205127,0.7000000000000001,41,0.5294117647058822,0.5,209,116,26,41,40,False,True,False
65,0.592948717948718,0.7000000000000001,100,0.5333333333333334,1.0,158,122,41,101,62,False,True,False
65,0.7724358974358975,0.5,100,0.47058823529411764,0.9,15,115,41,65,62,True,False,False
70,0.3301282051282051,1.0,65,0.39999999999999997,0.30000000000000004,213,164,41,65,62,False,True,False
70,0.6378205128205128,0.4,65,0.584313725490196,1.0,44,10,41,70,67,True,False,False
70,0.5737179487179487,0.6000000000000001,65,0.6235294117647059,0.6000000000000001,15,115,41,70,67,True,False,False
65,0.3685897435897436,0.9,2,0.3607843137254902,0.30000000000000004,186,151,1,2,2,False,True,False
102,0.3782051282051282,0.9,0,0.4588235294117647,0.5,164,143,61,0,0,False,True,False
0,0.5,0.9,102,0.5372549019607844,0.5,164,143,61,103,0,False,True,False
26,0.49038461538461536,0.9,2,0.615686274509804,0.5,20,76,1,2,2,False,True,False
26,0.4326923076923077,0.7000000000000001,2,0.5254901960784313,0.30000000000000004,118,111,1,2,2,False,True,False
65,0.6217948717948718,0.5,26,0.7058823529411764,0.9,213,164,41,26,62,False,True,False
6,0.6121794871794872,0.5,89,0.7450980392156863,0.4,168,51,3,6,84,True,False,False
65,0.7724358974358975,0.6000000000000001,2,0.9450980392156862,0.5,44,10,41,65,2,True,False,False
26,0.6153846153846154,0.7000000000000001,65,0.7372549019607844,0.4,160,73,41,65,26,False,True,False
89,0.6666666666666666,0.4,6,0.5137254901960784,1.0,187,152,3,6,84,False,True,False
40,0.6442307692307693,0.5,86,0.6705882352941177,0.9,128,82,55,86,40,False,True,False
65,0.47435897435897434,0.9,2,0.4588235294117647,0.30000000000000004,44,10,41,65,2,True,False,False
40,0.5961538461538461,0.4,86,0.7254901960784315,0.4,184,35,55,86,82,False,True,False
40,0.5448717948717948,0.7000000000000001,86,0.6313725490196078,0.6000000000000001,129,30,55,86,40,False,True,False
40,0.5512820512820513,0.5,89,0.6705882352941177,0.5,143,41,57,89,84,False,True,False
6,0.4391025641025641,0.8,41,0.5333333333333334,0.4,143,41,57,41,40,False,True,False
89,0.6794871794871795,0.6000000000000001,6,0.8274509803921568,0.5,143,41,57,6,6,False,True,False
89,0.4807692307692308,0.9,41,0.584313725490196,0.4,143,41,57,41,40,False,True,False
40,0.5576923076923077,0.30000000000000004,6,0.607843137254902,0.6000000000000001,143,41,57,6,40,False,True,False
89,0.5032051282051282,0.7000000000000001,6,0.611764705882353,0.8,143,41,57,6,6,False,True,False
6,0.5256410256410257,0.8,41,0.6431372549019607,0.6000000000000001,143,41,57,41,40,False,True,False
70,0.6442307692307693,0.5,100,0.2196078431372549,0.9,127,86,44,101,67,False,True,False
70,0.6506410256410257,0.30000000000000004,100,0.4666666666666667,1.0,127,86,44,70,67,True,False,False
101,0.483974358974359,0.6000000000000001,70,0.588235294117647,0.2,127,86,44,101,67,True,False,False
101,0.6314102564102564,0.4,40,0.4823529411764706,0.9,101,105,15,40,96,False,True,False
0,0.5288461538461539,0.8,6,0.46274509803921565,1.0,144,48,26,6,0,False,True,False
6,0.4230769230769231,0.8,0,0.5137254901960784,0.4,144,48,26,6,0,True,False,False
0,0.4583333333333333,0.6000000000000001,6,0.5490196078431373,0.6000000000000001,144,48,26,0,0,True,False,False
64,0.4551282051282051,1.0,43,0.5333333333333334,0.8,71,141,40,43,61,False,True,False
70,0.6474358974358975,0.4,80,0.5960784313725491,0.6000000000000001,62,59,52,70,67,True,False,False
43,0.5,0.6000000000000001,64,0.607843137254902,0.6000000000000001,71,141,40,43,61,True,False,False
70,0.5256410256410257,0.6000000000000001,80,0.30588235294117644,1.0,62,59,52,70,67,True,False,False
43,0.6506410256410257,0.5,80,0.607843137254902,0.5,176,50,40,43,42,True,False,False
80,0.5865384615384616,0.4,43,0.7098039215686274,0.6000000000000001,176,50,40,80,99,True,False,False
64,0.5064102564102564,0.6000000000000001,80,0.615686274509804,0.30000000000000004,205,8,40,64,77,True,False,False
80,0.7019230769230769,0.30000000000000004,64,0.39999999999999997,0.9,205,8,40,80,77,True,False,False
40,0.6602564102564102,0.5,43,0.5019607843137255,0.9,192,55,28,43,40,False,True,False
26,0.7019230769230769,0.5,2,0.7411764705882353,1.0,45,19,15,2,26,False,True,False
40,0.6762820512820513,0.4,43,0.25882352941176473,1.0,192,55,28,43,40,False,True,False
70,0.5769230769230769,0.4,102,0.40784313725490196,0.9,70,75,65,103,67,False,True,False
70,0.3653846153846154,1.0,2,0.44313725490196076,0.1,70,75,65,2,2,False,True,False
2,0.7275641025641025,0.2,102,0.49019607843137253,0.9,70,75,65,103,2,False,True,False
26,0.5032051282051282,0.8,41,0.6235294117647059,0.2,132,109,15,41,40,False,True,False
102,0.5128205128205128,0.4,70,0.6235294117647059,0.30000000000000004,70,75,65,70,67,False,True,False
70,0.6153846153846154,0.7000000000000001,2,0.5686274509803921,0.7000000000000001,70,75,65,2,67,False,True,False
102,0.4775641025641026,0.9,2,0.588235294117647,0.5,70,75,65,103,2,True,False,False
40,0.46794871794871795,0.5,26,0.5686274509803921,0.5,175,31,15,26,26,False,True,False
2,0.5801282051282052,0.8,70,0.7176470588235293,0.4,70,75,65,2,67,True,False,False
26,0.6282051282051282,0.9,41,0.7725490196078431,0.30000000000000004,36,25,15,41,40,False,True,False
64,0.5512820512820513,0.4,63,0.4805812132015341,0.6035812672176308,101,105,15,63,99,False,True,False
6,0.4519230769230769,0.9,100,0.34901960784313724,0.30000000000000004,210,14,64,101,96,False,True,False
6,0.5416666666666666,0.5,100,0.607843137254902,0.9,31,101,62,101,6,False,True,False
6,0.5833333333333334,0.5,100,0.5137254901960784,0.7000000000000001,31,101,62,6,6,True,False,False
86,0.3076923076923077,1.0,89,0.37254901960784315,0.7000000000000001,143,41,57,86,84,True,False,False
0,0.5064102564102564,0.7000000000000001,43,0.5490196078431373,0.9,24,22,28,43,0,False,True,False
0,0.5064102564102564,0.8,43,0.29411764705882354,1.0,24,22,28,0,0,True,False,False
86,0.5064102564102564,0.6000000000000001,102,0.47843137254901963,1.0,27,58,55,86,82,True,False,False
102,0.4166666666666667,0.7000000000000001,86,0.5137254901960784,0.4,162,131,55,103,82,True,False,False
97,0.3685897435897436,0.6000000000000001,2,0.45098039215686275,0.30000000000000004,130,1,61,97,2,True,False,False
70,0.49038461538461536,0.8,2,0.3333333333333333,1.0,166,1,61,2,67,False,True,False
70,0.46474358974358976,0.6000000000000001,2,0.5176470588235293,0.8,42,54,61,70,67,True,False,False
26,0.592948717948718,0.8,89,0.6000000000000001,1.0,143,41,57,89,26,False,True,False
70,0.47435897435897434,0.5,2,0.44313725490196076,1.0,42,54,61,70,67,True,False,False
70,0.46794871794871795,0.6000000000000001,65,0.5568627450980392,0.6000000000000001,166,1,61,70,67,True,False,False
65,0.483974358974359,0.7000000000000001,70,0.588235294117647,0.4,42,54,61,65,67,True,False,False
101,0.34294871794871795,0.8,41,0.41568627450980394,0.5,43,96,26,41,40,False,True,False
70,0.5256410256410257,0.30000000000000004,65,0.45098039215686275,1.0,42,54,61,70,67,True,False,False
40,0.6185897435897436,0.2,100,0.47058823529411764,0.9,46,107,26,101,40,False,True,False
101,0.5737179487179487,0.30000000000000004,41,0.6980392156862745,0.4,105,38,26,101,40,True,False,False
86,0.33974358974358976,0.6000000000000001,2,0.3254901960784314,0.7000000000000001,29,32,1,2,82,False,True,False
2,0.5,0.4,41,0.6470588235294117,0.7000000000000001,26,24,1,41,2,False,True,False
2,0.4166666666666667,0.7000000000000001,41,0.4805812132015341,0.6035812672176308,118,111,1,41,99,False,True,False
2,0.5192307692307693,0.6000000000000001,41,0.6431372549019607,0.4,186,151,1,2,40,True,False,False
6,0.40705128205128205,1.0,100,0.4941176470588235,0.2,187,152,3,6,96,True,False,False
6,0.6698717948717948,0.4,100,0.6705882352941177,1.0,168,51,3,101,6,False,True,False
101,0.6025641025641025,1.0,6,0.5333333333333334,1.0,168,51,3,6,96,False,True,False
65,0.5673076923076923,0.7000000000000001,89,0.5490196078431373,1.0,44,10,41,89,62,False,True,False
5,0.5576923076923077,0.4,79,0.5137254901960784,0.9,5,5,43,79,5,False,True,False
55,0.32051282051282054,1.0,50,0.38823529411764707,0.2,6,5,43,50,49,False,True,False
55,0.44551282051282054,0.4,5,0.5411764705882354,0.8,5,5,43,55,5,True,False,False
79,0.39743589743589747,1.0,75,0.4823529411764706,0.6000000000000001,6,5,43,75,72,False,True,False
75,0.49038461538461536,0.6000000000000001,50,0.5921568627450979,0.8,5,5,43,50,99,False,True,False
55,0.4391025641025641,0.7000000000000001,79,0.5333333333333334,0.4,6,5,43,55,76,True,False,False
55,0.4230769230769231,0.9,75,0.5137254901960784,0.2,5,5,43,55,72,True,False,False
5,0.5961538461538461,0.30000000000000004,50,0.7254901960784315,0.30000000000000004,6,5,43,50,49,False,True,False
65,0.6730769230769231,0.4,41,0.8,0.6000000000000001,160,73,41,41,62,False,True,False
50,0.42628205128205127,0.8,79,0.5215686274509803,0.30000000000000004,5,5,43,79,76,False,True,False
75,0.6506410256410257,0.5,5,0.6000000000000001,1.0,6,5,43,5,72,False,True,False
75,0.4967948717948718,0.6000000000000001,79,0.6235294117647059,0.2,5,5,43,79,76,False,True,False
97,0.483974358974359,0.6000000000000001,63,0.5019607843137255,0.7000000000000001,78,54,61,63,92,False,True,False
97,0.33653846153846156,1.0,63,0.4196078431372549,0.6000000000000001,78,54,61,97,60,True,False,False
86,0.608974358974359,0.6000000000000001,70,0.7137254901960783,0.9,129,30,55,70,82,False,True,False
63,0.3269230769230769,0.8,96,0.3372549019607843,0.8,78,54,61,97,60,False,True,False
86,0.5961538461538461,0.30000000000000004,70,0.6941176470588235,0.7000000000000001,128,82,55,70,82,False,True,False
65,0.6955128205128205,0.6000000000000001,41,0.5294117647058822,1.0,213,164,41,41,62,False,True,False
70,0.532051282051282,0.9,86,0.5372549019607844,0.9,184,35,55,86,67,False,True,False
65,0.5,0.8,41,0.6196078431372549,0.30000000000000004,44,10,41,65,40,True,False,False
80,0.483974358974359,0.7000000000000001,64,0.588235294117647,0.30000000000000004,5,5,43,64,61,False,True,False
43,0.5032051282051282,0.5,68,0.5490196078431373,0.9,5,5,43,68,42,False,True,False
68,0.5256410256410257,0.4,64,0.6392156862745098,0.2,5,5,43,64,61,False,True,False
43,0.5705128205128205,0.7000000000000001,80,0.6941176470588235,0.4,5,5,43,80,77,False,True,False
64,0.5769230769230769,0.9,43,0.7019607843137254,0.9,5,5,43,43,42,False,True,False
68,0.3493589743589744,1.0,80,0.43529411764705883,0.30000000000000004,5,5,43,80,77,False,True,False
43,0.4166666666666667,0.6000000000000001,0,0.5176470588235293,0.5,144,48,26,43,0,True,False,False
0,0.8846153846153846,0.30000000000000004,43,0.7450980392156863,0.6000000000000001,144,48,26,0,0,True,False,False
0,0.6666666666666666,0.7000000000000001,43,0.6823529411764706,0.8,144,48,26,43,0,False,True,False
40,0.39743589743589747,0.7000000000000001,2,0.4823529411764706,0.7000000000000001,41,161,26,2,2,False,True,False
40,0.6025641025641025,0.4,2,0.7450980392156863,0.30000000000000004,104,17,26,2,2,False,True,False
101,0.5064102564102564,0.8,26,0.615686274509804,0.6000000000000001,38,69,64,26,26,False,True,False
26,0.5769230769230769,0.6000000000000001,100,0.16078431372549018,1.0,210,14,64,101,26,False,True,False
101,0.22115384615384615,1.0,26,0.26666666666666666,0.2,210,14,64,101,26,True,False,False
98,0.4807692307692308,0.7000000000000001,96,0.09803921568627451,0.2,76,54,61,97,99,False,True,False
97,0.5769230769230769,0.7000000000000001,97,0.603921568627451,0.6000000000000001,76,54,61,97,92,True,False,False
89,0.4230769230769231,0.7000000000000001,86,0.5098039215686274,0.8,129,30,55,86,99,False,True,False
69,0.6858974358974359,0.4,73,0.30980392156862746,0.8,9,128,45,73,66,False,True,False
100,0.391025641025641,0.6000000000000001,69,0.4745098039215686,0.2,9,128,45,100,66,True,False,False
86,0.5705128205128205,0.30000000000000004,89,0.6274509803921569,0.9,184,35,55,89,82,False,True,False
100,0.4935897435897436,0.6000000000000001,73,0.34901960784313724,0.7000000000000001,9,128,45,100,95,True,False,False
101,0.0737179487179487,0.1,65,0.4805812132015341,0.6035812672176308,15,115,41,65,99,False,True,False
69,0.6506410256410257,0.2,73,0.027450980392156862,0.2,9,128,45,69,99,True,False,False
73,0.14102564102564102,0.30000000000000004,99,0.12549019607843137,0.2,9,128,45,100,70,False,True,False
100,0.17307692307692307,0.8,69,0.2196078431372549,0.0,9,128,45,100,66,True,False,False
86,0.6282051282051282,0.2,89,0.5215686274509803,1.0,128,82,55,89,82,False,True,False
57,0.3076923076923077,0.9,88,0.37254901960784315,0.30000000000000004,96,117,56,57,83,True,False,False
88,0.6538461538461539,0.2,57,0.36470588235294116,1.0,96,117,56,88,83,True,False,False
58,0.33974358974358976,0.9,8,0.4235294117647059,0.6000000000000001,148,121,37,8,8,False,True,False
21,0.3525641025641026,0.5,71,0.42745098039215684,0.30000000000000004,148,121,37,21,68,True,False,False
21,0.4198717948717949,0.7000000000000001,58,0.5098039215686274,0.7000000000000001,148,121,37,21,56,True,False,False
8,0.4967948717948718,0.5,71,0.5647058823529412,0.8,148,121,37,71,8,False,True,False
71,0.46794871794871795,0.6000000000000001,58,0.43529411764705883,0.6000000000000001,148,121,37,58,68,False,True,False
21,0.27884615384615385,1.0,8,0.34509803921568627,0.5,148,121,37,21,8,True,False,False
70,0.5480769230769231,0.6000000000000001,26,0.6705882352941177,0.30000000000000004,175,31,15,70,26,True,False,False
33,0.40384615384615385,0.7000000000000001,7,0.45098039215686275,0.6000000000000001,150,163,4,7,33,False,True,False
33,0.47115384615384615,0.6000000000000001,7,0.3254901960784314,1.0,150,163,4,33,33,True,False,False
7,0.4198717948717949,0.6000000000000001,33,0.5137254901960784,0.4,150,163,4,33,33,False,True,False
66,0.3301282051282051,0.5,49,0.39999999999999997,0.2,95,83,60,49,48,False,True,False
34,0.28525641025641024,0.7000000000000001,62,0.34509803921568627,0.1,95,83,60,62,59,False,True,False
99,0.44871794871794873,0.7000000000000001,11,0.3372549019607843,1.0,103,83,60,11,94,False,True,False
62,0.5288461538461539,0.7000000000000001,98,0.4745098039215686,0.8,95,83,60,62,59,True,False,False
66,0.375,1.0,11,0.40784313725490196,0.7000000000000001,103,83,60,66,63,True,False,False
49,0.44551282051282054,0.5,34,0.32941176470588235,1.0,95,83,60,34,48,False,True,False
66,0.42628205128205127,0.8,34,0.403921568627451,0.8,95,83,60,34,63,False,True,False
89,0.40705128205128205,0.7000000000000001,26,0.4941176470588235,0.2,175,31,15,89,26,True,False,False
11,0.14102564102564102,1.0,62,0.1803921568627451,0.0,95,83,60,11,59,True,False,False
49,0.4583333333333333,0.6000000000000001,98,0.5490196078431373,0.9,103,83,60,49,48,True,False,False
34,0.3557692307692308,0.6000000000000001,98,0.44313725490196076,0.30000000000000004,95,83,60,34,94,True,False,False
33,0.16346153846153846,1.0,46,0.20784313725490194,0.30000000000000004,177,159,40,33,45,True,False,False
33,0.41025641025641024,0.6000000000000001,46,0.5137254901960784,0.4,177,159,40,46,45,False,True,False
48,0.40384615384615385,0.9,37,0.48627450980392156,0.8,34,149,23,37,99,False,True,False
